YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
74 05 13 00 204 03.6 99.0 99.00 99.00 99.00 999 0986.0  04.3 999.0 999.0 99.0
74 05 13 03 216 04.8 99.0 99.00 99.00 99.00 999 0986.0  03.8 999.0 999.0 99.0
74 05 13 06 209 05.1 99.0 99.00 99.00 99.00 999 0986.0  03.4 999.0 999.0 99.0
74 05 13 09 240 06.7 99.0 99.00 99.00 99.00 999 0985.0  03.2 999.0 999.0 99.0
74 05 13 12 243 05.8 99.0 99.00 99.00 99.00 999 0986.0  03.1 999.0 999.0 99.0
74 05 13 15 220 05.7 99.0 99.00 99.00 99.00 999 0987.0  03.0 999.0 999.0 99.0
74 05 13 18 236 05.1 99.0 99.00 99.00 99.00 999 0989.0  03.2 999.0 999.0 99.0
74 05 13 21 239 06.2 99.0 99.00 99.00 99.00 999 0989.0  04.5 999.0 999.0 99.0
74 05 14 00 251 04.4 99.0 99.00 99.00 99.00 999 0990.0  04.6 999.0 999.0 99.0
74 05 14 03 236 05.6 99.0 99.00 99.00 99.00 999 0992.0  04.6 999.0 999.0 99.0
74 05 14 06 232 04.7 99.0 99.00 99.00 99.00 999 0993.0  03.8 999.0 999.0 99.0
74 05 14 09 190 03.5 99.0 99.00 99.00 99.00 999 0993.0  03.3 999.0 999.0 99.0
74 05 14 12 200 02.6 99.0 99.00 99.00 99.00 999 0995.0  03.5 999.0 999.0 99.0
74 05 14 15 205 10.0 99.0 99.00 99.00 99.00 999 0995.0  03.4 999.0 999.0 99.0
74 05 14 18 318 03.1 99.0 99.00 99.00 99.00 999 0998.0  04.7 999.0 999.0 99.0
74 05 14 21 015 02.6 99.0 99.00 99.00 99.00 999 1001.0  05.4 999.0 999.0 99.0
74 05 15 00 289 02.7 99.0 99.00 99.00 99.00 999 1004.0  06.5 999.0 999.0 99.0
74 05 15 03 319 04.8 99.0 99.00 99.00 99.00 999 1006.0  05.8 999.0 999.0 99.0
74 05 15 06 307 02.3 99.0 99.00 99.00 99.00 999 1008.0  04.5 999.0 999.0 99.0
74 05 15 09 341 05.9 99.0 99.00 99.00 99.00 999 1010.0  04.4 999.0 999.0 99.0
74 05 15 12 328 03.7 99.0 99.00 99.00 99.00 999 1013.0  04.3 999.0 999.0 99.0
74 05 15 15 337 11.9 99.0 99.00 99.00 99.00 999 1016.0  04.9 999.0 999.0 99.0
74 05 15 18 313 04.0 99.0 99.00 99.00 99.00 999 1019.0  06.1 999.0 999.0 99.0
74 05 15 21 328 05.1 99.0 99.00 99.00 99.00 999 1022.0  06.0 999.0 999.0 99.0
74 05 16 00 275 04.6 99.0 99.00 99.00 99.00 999 1024.0  06.3 999.0 999.0 99.0
74 05 16 03 263 05.5 99.0 99.00 99.00 99.00 999 1025.0  05.5 999.0 999.0 99.0
74 05 16 06 270 06.3 99.0 99.00 99.00 99.00 999 1025.0  04.4 999.0 999.0 99.0
74 05 16 09 245 03.9 99.0 99.00 99.00 99.00 999 1026.0  04.2 999.0 999.0 99.0
74 05 16 12 279 05.1 99.0 99.00 99.00 99.00 999 1027.0  04.2 999.0 999.0 99.0
74 05 16 15 299 02.7 99.0 99.00 99.00 99.00 999 1028.0  04.4 999.0 999.0 99.0
74 05 16 18 286 06.0 99.0 99.00 99.00 99.00 999 1029.0  05.6 999.0 999.0 99.0
74 05 16 21 286 08.8 99.0 99.00 99.00 99.00 999 1030.0  05.4 999.0 999.0 99.0
74 05 17 00 318 08.9 99.0 99.00 99.00 99.00 999 1030.0  05.7 999.0 999.0 99.0
74 05 17 03 281 08.0 99.0 99.00 99.00 99.00 999 1030.0  05.0 999.0 999.0 99.0
74 05 17 06 269 07.4 99.0 99.00 99.00 99.00 999 1030.0  04.5 999.0 999.0 99.0
74 05 17 09 255 07.8 99.0 99.00 99.00 99.00 999 1030.0  04.3 999.0 999.0 99.0
74 05 17 12 250 08.7 99.0 99.00 99.00 99.00 999 1030.0  04.2 999.0 999.0 99.0
74 05 17 15 200 06.6 99.0 99.00 99.00 99.00 999 1030.0  04.3 999.0 999.0 99.0
74 05 17 18 260 06.7 99.0 99.00 99.00 99.00 999 1029.0  03.8 999.0 999.0 99.0
74 05 17 21 234 08.7 99.0 99.00 99.00 99.00 999 1028.0  04.6 999.0 999.0 99.0
74 05 18 00 224 09.0 99.0 99.00 99.00 99.00 999 1027.0  04.7 999.0 999.0 99.0
74 05 18 03 226 05.8 99.0 99.00 99.00 99.00 999 1026.0  04.1 999.0 999.0 99.0
74 05 18 06 239 06.1 99.0 99.00 99.00 99.00 999 1025.0  04.0 999.0 999.0 99.0
74 05 18 09 222 05.8 99.0 99.00 99.00 99.00 999 1024.0  04.3 999.0 999.0 99.0
74 05 18 12 234 06.0 99.0 99.00 99.00 99.00 999 1023.0  04.4 999.0 999.0 99.0
74 05 18 15 240 04.1 99.0 99.00 99.00 99.00 999 1022.0  04.3 999.0 999.0 99.0
74 05 18 21 239 05.0 99.0 99.00 99.00 99.00 999 1020.0  05.5 999.0 999.0 99.0
74 05 19 00 211 04.1 99.0 99.00 99.00 99.00 999 1019.0  06.0 999.0 999.0 99.0
74 05 19 03 218 02.6 99.0 99.00 99.00 99.00 999 1019.0  05.3 999.0 999.0 99.0
74 05 19 06 213 02.5 99.0 99.00 99.00 99.00 999 1018.0 999.0 999.0 999.0 99.0
74 05 19 09 230 02.9 99.0 99.00 99.00 99.00 999 1018.0  04.3 999.0 999.0 99.0
74 05 19 12 201 03.9 99.0 99.00 99.00 99.00 999 1018.0  04.3 999.0 999.0 99.0
74 05 19 15 192 02.7 99.0 99.00 99.00 99.00 999 1017.0  04.6 999.0 999.0 99.0
74 05 19 18 189 05.9 99.0 99.00 99.00 99.00 999 1018.0  05.4 999.0 999.0 99.0
74 05 19 21 211 03.3 99.0 99.00 99.00 99.00 999 1018.0  06.0 999.0 999.0 99.0
74 05 20 00 162 05.1 99.0 99.00 99.00 99.00 999 1018.0  05.9 999.0 999.0 99.0
74 05 20 03 168 04.5 99.0 99.00 99.00 99.00 999 1018.0  05.5 999.0 999.0 99.0
74 05 20 06 138 05.4 99.0 99.00 99.00 99.00 999 1018.0  05.2 999.0 999.0 99.0
74 05 20 09 143 08.1 99.0 99.00 99.00 99.00 999 1016.0  05.1 999.0 999.0 99.0
74 05 20 12 114 07.9 99.0 99.00 99.00 99.00 999 1016.0  04.6 999.0 999.0 99.0
74 05 20 15 141 09.1 99.0 99.00 99.00 99.00 999 1015.0  04.5 999.0 999.0 99.0
74 05 21 00 083 09.4 99.0 99.00 99.00 99.00 999 1015.0  04.7 999.0 999.0 99.0
74 05 21 03 081 10.1 99.0 99.00 99.00 99.00 999 1015.0  04.9 999.0 999.0 99.0
74 05 21 09 103 07.5 99.0 99.00 99.00 99.00 999 1016.0  05.2 999.0 999.0 99.0
74 05 21 12 071 10.0 99.0 99.00 99.00 99.00 999 1016.0  05.4 999.0 999.0 99.0
74 05 21 15 077 10.2 99.0 99.00 99.00 99.00 999 1016.0  05.5 999.0 999.0 99.0
74 05 21 18 096 09.1 99.0 99.00 99.00 99.00 999 1016.0  05.8 999.0 999.0 99.0
74 05 21 21 084 06.9 99.0 99.00 99.00 99.00 999 1017.0  06.1 999.0 999.0 99.0
74 05 22 00 005 08.4 99.0 99.00 99.00 99.00 999 1016.0  06.2 999.0 999.0 99.0
74 05 22 03 028 07.8 99.0 99.00 99.00 99.00 999 1016.0  06.2 999.0 999.0 99.0
74 05 22 06 021 07.8 99.0 99.00 99.00 99.00 999 1017.0  05.5 999.0 999.0 99.0
74 05 22 09 063 07.6 99.0 99.00 99.00 99.00 999 1016.0  05.5 999.0 999.0 99.0
74 05 22 12 112 06.5 99.0 99.00 99.00 99.00 999 1016.0  05.5 999.0 999.0 99.0
74 05 22 15 037 06.2 99.0 99.00 99.00 99.00 999 1016.0  06.0 999.0 999.0 99.0
74 05 22 18 035 07.5 99.0 99.00 99.00 99.00 999 1015.0  05.9 999.0 999.0 99.0
74 05 22 21 055 07.0 99.0 99.00 99.00 99.00 999 1015.0  06.3 999.0 999.0 99.0
74 05 23 00 017 06.1 99.0 99.00 99.00 99.00 999 1015.0  06.5 999.0 999.0 99.0
74 05 23 03 008 05.3 99.0 99.00 99.00 99.00 999 1014.0  06.4 999.0 999.0 99.0
74 05 23 06 037 05.0 99.0 99.00 99.00 99.00 999 1014.0  05.8 999.0 999.0 99.0
74 05 23 09 034 03.9 99.0 99.00 99.00 99.00 999 1013.0  05.3 999.0 999.0 99.0
74 05 23 12 004 02.7 99.0 99.00 99.00 99.00 999 1012.0  05.1 999.0 999.0 99.0
74 05 23 15 341 01.9 99.0 99.00 99.00 99.00 999 1012.0  06.6 999.0 999.0 99.0
74 05 23 18 327 03.2 99.0 99.00 99.00 99.00 999 1011.0  07.7 999.0 999.0 99.0
74 05 23 21 321 03.8 99.0 99.00 99.00 99.00 999 1011.0  07.1 999.0 999.0 99.0
74 05 24 00 003 04.2 99.0 99.00 99.00 99.00 999 1010.0  06.8 999.0 999.0 99.0
74 05 24 03 348 02.9 99.0 99.00 99.00 99.00 999 1009.0  06.8 999.0 999.0 99.0
74 05 24 06 319 02.6 99.0 99.00 99.00 99.00 999 1009.0  06.2 999.0 999.0 99.0
74 05 24 09 279 02.5 99.0 99.00 99.00 99.00 999 1009.0  05.7 999.0 999.0 99.0
74 05 24 12 344 02.0 99.0 99.00 99.00 99.00 999 1009.0  05.5 999.0 999.0 99.0
74 05 24 15 335 10.7 99.0 99.00 99.00 99.00 999 1009.0  07.3 999.0 999.0 99.0
74 05 24 18 999 99.0 99.0 99.00 99.00 99.00 999 1009.0  10.9 999.0 999.0 99.0
74 05 24 21 215 02.1 99.0 99.00 99.00 99.00 999 1010.0  09.3 999.0 999.0 99.0
74 05 25 00 200 02.2 99.0 99.00 99.00 99.00 999 1010.0  08.4 999.0 999.0 99.0
74 05 25 03 210 02.4 99.0 99.00 99.00 99.00 999 1010.0  07.3 999.0 999.0 99.0
74 05 25 06 207 02.1 99.0 99.00 99.00 99.00 999 1010.0  05.6 999.0 999.0 99.0
74 05 25 09 132 03.1 99.0 99.00 99.00 99.00 999 1011.0  05.2 999.0 999.0 99.0
74 05 25 12 003 03.8 99.0 99.00 99.00 99.00 999 1011.0  05.8 999.0 999.0 99.0
74 05 25 15 320 11.7 99.0 99.00 99.00 99.00 999 1012.0  05.9 999.0 999.0 99.0
74 05 25 18 308 02.4 99.0 99.00 99.00 99.00 999 1012.0  07.1 999.0 999.0 99.0
74 05 25 21 302 03.6 99.0 99.00 99.00 99.00 999 1012.0  07.3 999.0 999.0 99.0
74 05 26 00 264 04.9 99.0 99.00 99.00 99.00 999 1013.0  06.6 999.0 999.0 99.0
74 05 26 03 213 04.1 99.0 99.00 99.00 99.00 999 1014.0  06.4 999.0 999.0 99.0
74 05 26 06 250 04.8 99.0 99.00 99.00 99.00 999 1014.0  05.3 999.0 999.0 99.0
74 05 26 09 261 05.0 99.0 99.00 99.00 99.00 999 1014.0  05.9 999.0 999.0 99.0
74 05 26 12 271 08.0 99.0 99.00 99.00 99.00 999 1014.0  05.9 999.0 999.0 99.0
74 05 26 15 255 08.7 99.0 99.00 99.00 99.00 999 1016.0  05.2 999.0 999.0 99.0
74 05 26 18 286 08.0 99.0 99.00 99.00 99.00 999 1017.0  05.1 999.0 999.0 99.0
74 05 26 21 239 08.1 99.0 99.00 99.00 99.00 999 1018.0  05.5 999.0 999.0 99.0
74 05 27 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.0  05.8 999.0 999.0 99.0
74 05 27 03 255 08.3 99.0 99.00 99.00 99.00 999 1019.0  05.6 999.0 999.0 99.0
74 05 27 06 288 05.8 99.0 99.00 99.00 99.00 999 1020.0  05.3 999.0 999.0 99.0
74 05 27 09 253 06.3 99.0 99.00 99.00 99.00 999 1022.0  05.1 999.0 999.0 99.0
74 05 27 12 273 06.8 99.0 99.00 99.00 99.00 999 1022.0  04.8 999.0 999.0 99.0
74 05 27 15 292 06.4 99.0 99.00 99.00 99.00 999 1023.0  05.3 999.0 999.0 99.0
74 05 27 18 297 06.3 99.0 99.00 99.00 99.00 999 1024.0  05.6 999.0 999.0 99.0
74 05 27 21 255 05.9 99.0 99.00 99.00 99.00 999 1026.0  06.2 999.0 999.0 99.0
74 05 28 00 308 07.1 99.0 99.00 99.00 99.00 999 1026.0  06.1 999.0 999.0 99.0
74 05 28 03 268 05.4 99.0 99.00 99.00 99.00 999 1026.0  05.7 999.0 999.0 99.0
74 05 28 06 286 04.6 99.0 99.00 99.00 99.00 999 1027.0  05.8 999.0 999.0 99.0
74 05 28 09 260 04.5 99.0 99.00 99.00 99.00 999 1028.0  05.8 999.0 999.0 99.0
74 05 28 12 249 02.8 99.0 99.00 99.00 99.00 999 1028.0  05.9 999.0 999.0 99.0
74 05 28 15 271 02.0 99.0 99.00 99.00 99.00 999 1028.0  05.8 999.0 999.0 99.0
74 05 28 18 999 99.0 99.0 99.00 99.00 99.00 999 1028.0  06.8 999.0 999.0 99.0
74 05 28 21 227 02.8 99.0 99.00 99.00 99.00 999 1028.0  07.7 999.0 999.0 99.0
74 05 29 00 220 05.2 99.0 99.00 99.00 99.00 999 1028.0  07.8 999.0 999.0 99.0
74 05 29 02 109 05.2 99.0 99.00 99.00 99.00 999 1024.0  05.4 999.0 999.0 99.0
74 05 29 03 999 99.0 99.0 99.00 99.00 99.00 999 1027.0  07.7 999.0 999.0 99.0
74 05 29 06 080 05.1 99.0 99.00 99.00 99.00 999 1026.0  06.1 999.0 999.0 99.0
74 05 29 09 129 03.0 99.0 99.00 99.00 99.00 999 1026.0  05.8 999.0 999.0 99.0
74 05 29 12 109 05.2 99.0 99.00 99.00 99.00 999 1024.0  05.4 999.0 999.0 99.0
74 05 29 15 115 05.8 99.0 99.00 99.00 99.00 999 1023.0  05.3 999.0 999.0 99.0
74 05 29 18 111 07.3 99.0 99.00 99.00 99.00 999 1022.0  05.2 999.0 999.0 99.0
74 05 29 21 133 07.5 99.0 99.00 99.00 99.00 999 1022.0  05.4 999.0 999.0 99.0
74 05 30 00 126 08.4 99.0 99.00 99.00 99.00 999 1021.0  05.8 999.0 999.0 99.0
74 05 30 03 106 09.1 99.0 99.00 99.00 99.00 999 1019.0  05.7 999.0 999.0 99.0
74 05 30 06 125 08.6 99.0 99.00 99.00 99.00 999 1018.0  05.6 999.0 999.0 99.0
74 05 30 09 103 10.1 99.0 99.00 99.00 99.00 999 1017.0  06.0 999.0 999.0 99.0
74 05 30 12 072 09.7 99.0 99.00 99.00 99.00 999 1016.0  06.0 999.0 999.0 99.0
74 05 30 15 048 08.6 99.0 99.00 99.00 99.00 999 1015.0  06.1 999.0 999.0 99.0
74 05 30 18 080 08.1 99.0 99.00 99.00 99.00 999 1014.0  06.3 999.0 999.0 99.0
74 05 30 21 063 09.0 99.0 99.00 99.00 99.00 999 1013.0  07.0 999.0 999.0 99.0
74 05 31 03 101 13.4 99.0 99.00 99.00 99.00 999 1009.0  06.2 999.0 999.0 99.0
74 05 31 06 124 10.4 99.0 99.00 99.00 99.00 999 1009.0  05.7 999.0 999.0 99.0
74 05 31 09 136 10.3 99.0 99.00 99.00 99.00 999 1010.0  05.5 999.0 999.0 99.0
74 05 31 12 162 06.8 99.0 99.00 99.00 99.00 999 1011.0  05.5 999.0 999.0 99.0
74 05 31 15 114 04.6 99.0 99.00 99.00 99.00 999 1011.0  05.5 999.0 999.0 99.0
74 05 31 18 071 02.6 99.0 99.00 99.00 99.00 999 1011.0  07.7 999.0 999.0 99.0
74 05 31 21 006 04.3 99.0 99.00 99.00 99.00 999 1010.0  07.5 999.0 999.0 99.0
74 06 01 00 158 02.3 99.0 99.00 99.00 99.00 999 1009.0  06.6 999.0 999.0 99.0
74 06 01 03 147 03.6 99.0 99.00 99.00 99.00 999 1009.0  05.8 999.0 999.0 99.0
74 06 01 06 098 03.1 99.0 99.00 99.00 99.00 999 1008.0  05.5 999.0 999.0 99.0
74 06 01 09 080 03.7 99.0 99.00 99.00 99.00 999 1007.0  05.4 999.0 999.0 99.0
74 06 01 12 093 05.2 99.0 99.00 99.00 99.00 999 1007.0  05.4 999.0 999.0 99.0
74 06 01 15 097 03.6 99.0 99.00 99.00 99.00 999 1007.0  05.6 999.0 999.0 99.0
74 06 01 18 055 04.5 99.0 99.00 99.00 99.00 999 1006.0  06.3 999.0 999.0 99.0
74 06 01 21 054 03.5 99.0 99.00 99.00 99.00 999 1007.0  07.5 999.0 999.0 99.0
74 06 02 00 061 02.3 99.0 99.00 99.00 99.00 999 1006.0  08.1 999.0 999.0 99.0
74 06 02 03 326 02.4 99.0 99.00 99.00 99.00 999 1006.0  07.0 999.0 999.0 99.0
74 06 02 06 324 04.5 99.0 99.00 99.00 99.00 999 1005.0  06.5 999.0 999.0 99.0
74 06 02 09 316 03.3 99.0 99.00 99.00 99.00 999 1005.0  06.4 999.0 999.0 99.0
74 06 02 12 277 05.5 99.0 99.00 99.00 99.00 999 1005.0  06.4 999.0 999.0 99.0
74 06 02 15 267 05.1 99.0 99.00 99.00 99.00 999 1005.0  06.2 999.0 999.0 99.0
74 06 02 18 227 05.3 99.0 99.00 99.00 99.00 999 1006.0  06.4 999.0 999.0 99.0
74 06 02 21 264 04.7 99.0 99.00 99.00 99.00 999 1006.0  07.2 999.0 999.0 99.0
74 06 03 00 246 05.0 99.0 99.00 99.00 99.00 999 1006.0  07.0 999.0 999.0 99.0
74 06 03 03 221 04.1 99.0 99.00 99.00 99.00 999 1006.0  06.5 999.0 999.0 99.0
74 06 03 06 218 04.5 99.0 99.00 99.00 99.00 999 1006.0  06.1 999.0 999.0 99.0
74 06 03 09 159 04.7 99.0 99.00 99.00 99.00 999 1006.0  06.0 999.0 999.0 99.0
74 06 03 12 225 05.5 99.0 99.00 99.00 99.00 999 1007.0  06.1 999.0 999.0 99.0
74 06 03 15 193 07.3 99.0 99.00 99.00 99.00 999 1006.0  05.7 999.0 999.0 99.0
74 06 03 18 222 07.6 99.0 99.00 99.00 99.00 999 1006.0  06.1 999.0 999.0 99.0
74 06 03 21 200 08.4 99.0 99.00 99.00 99.00 999 1006.0  06.6 999.0 999.0 99.0
74 06 04 00 184 08.5 99.0 99.00 99.00 99.00 999 1006.0  06.4 999.0 999.0 99.0
74 06 04 03 181 06.3 99.0 99.00 99.00 99.00 999 1005.0  06.6 999.0 999.0 99.0
74 06 04 06 169 05.6 99.0 99.00 99.00 99.00 999 1005.0  05.5 999.0 999.0 99.0
74 06 04 09 161 06.7 99.0 99.00 99.00 99.00 999 1004.0  05.5 999.0 999.0 99.0
74 06 04 12 141 07.0 99.0 99.00 99.00 99.00 999 1004.0  05.7 999.0 999.0 99.0
74 06 04 15 999 99.0 99.0 99.00 99.00 99.00 999 1002.0  05.6 999.0 999.0 99.0
74 06 04 18 110 12.3 99.0 99.00 99.00 99.00 999 1000.0  06.2 999.0 999.0 99.0
74 06 04 21 134 13.4 99.0 99.00 99.00 99.00 999 0997.0  06.0 999.0 999.0 99.0
74 06 05 00 048 13.1 99.0 99.00 99.00 99.00 999 0994.0  05.8 999.0 999.0 99.0
74 06 05 03 156 07.0 99.0 99.00 99.00 99.00 999 0992.0  06.3 999.0 999.0 99.0
74 06 05 06 148 08.7 99.0 99.00 99.00 99.00 999 0991.0  05.8 999.0 999.0 99.0
74 06 05 09 101 07.2 99.0 99.00 99.00 99.00 999 0990.0  05.9 999.0 999.0 99.0
74 06 05 12 133 04.3 99.0 99.00 99.00 99.00 999 0989.0  05.8 999.0 999.0 99.0
74 06 05 15 088 14.3 99.0 99.00 99.00 99.00 999 0990.0  05.6 999.0 999.0 99.0
74 06 05 18 005 13.4 99.0 99.00 99.00 99.00 999 0994.0  06.7 999.0 999.0 99.0
74 06 05 21 350 04.0 99.0 99.00 99.00 99.00 999 0997.0  08.0 999.0 999.0 99.0
74 06 06 00 325 04.0 99.0 99.00 99.00 99.00 999 1002.0  08.0 999.0 999.0 99.0
74 06 06 03 301 05.3 99.0 99.00 99.00 99.00 999 1005.0  08.0 999.0 999.0 99.0
74 06 06 06 303 06.5 99.0 99.00 99.00 99.00 999 1007.0  07.3 999.0 999.0 99.0
74 06 06 09 252 04.8 99.0 99.00 99.00 99.00 999 1011.0  07.0 999.0 999.0 99.0
74 06 06 12 340 05.7 99.0 99.00 99.00 99.00 999 1012.0  06.9 999.0 999.0 99.0
74 06 06 15 318 03.7 99.0 99.00 99.00 99.00 999 1014.0  06.5 999.0 999.0 99.0
74 06 06 18 258 03.7 99.0 99.00 99.00 99.00 999 1016.0  06.6 999.0 999.0 99.0
74 06 06 21 200 04.0 99.0 99.00 99.00 99.00 999 1016.0  06.2 999.0 999.0 99.0
74 06 07 00 163 06.2 99.0 99.00 99.00 99.00 999 1015.0  06.1 999.0 999.0 99.0
74 06 07 03 138 06.5 99.0 99.00 99.00 99.00 999 1013.0  05.4 999.0 999.0 99.0
74 06 07 06 158 06.9 99.0 99.00 99.00 99.00 999 1012.0  05.5 999.0 999.0 99.0
74 06 07 09 120 04.7 99.0 99.00 99.00 99.00 999 1011.0  05.6 999.0 999.0 99.0
74 06 07 12 082 03.4 99.0 99.00 99.00 99.00 999 1011.0  05.6 999.0 999.0 99.0
74 06 07 15 014 04.3 99.0 99.00 99.00 99.00 999 1011.0  05.9 999.0 999.0 99.0
74 06 07 18 326 04.7 99.0 99.00 99.00 99.00 999 1014.0  06.6 999.0 999.0 99.0
74 06 07 21 312 06.5 99.0 99.00 99.00 99.00 999 1015.0  07.0 999.0 999.0 99.0
74 06 08 00 284 06.2 99.0 99.00 99.00 99.00 999 1016.0  07.5 999.0 999.0 99.0
74 06 08 03 276 09.2 99.0 99.00 99.00 99.00 999 1018.0  07.1 999.0 999.0 99.0
74 06 08 06 291 07.9 99.0 99.00 99.00 99.00 999 1018.0  06.7 999.0 999.0 99.0
74 06 08 09 268 09.0 99.0 99.00 99.00 99.00 999 1019.0  06.6 999.0 999.0 99.0
74 06 08 12 255 07.1 99.0 99.00 99.00 99.00 999 1020.0  06.2 999.0 999.0 99.0
74 06 08 15 287 06.7 99.0 99.00 99.00 99.00 999 1020.0  06.4 999.0 999.0 99.0
74 06 08 18 291 06.6 99.0 99.00 99.00 99.00 999 1020.0  06.6 999.0 999.0 99.0
74 06 08 21 282 06.0 99.0 99.00 99.00 99.00 999 1020.0  07.2 999.0 999.0 99.0
74 06 09 00 290 05.2 99.0 99.00 99.00 99.00 999 1019.0  06.9 999.0 999.0 99.0
74 06 09 03 297 03.1 99.0 99.00 99.00 99.00 999 1018.0  06.9 999.0 999.0 99.0
74 06 09 06 358 03.0 99.0 99.00 99.00 99.00 999 1017.0  06.0 999.0 999.0 99.0
74 06 09 09 040 03.1 99.0 99.00 99.00 99.00 999 1016.0  06.2 999.0 999.0 99.0
74 06 09 12 068 05.6 99.0 99.00 99.00 99.00 999 1015.0  06.5 999.0 999.0 99.0
74 06 09 15 048 05.3 99.0 99.00 99.00 99.00 999 1015.0  06.3 999.0 999.0 99.0
74 06 09 18 023 06.4 99.0 99.00 99.00 99.00 999 1015.0  07.5 999.0 999.0 99.0
74 06 09 21 020 08.0 99.0 99.00 99.00 99.00 999 1015.0  08.2 999.0 999.0 99.0
74 06 10 00 002 06.1 99.0 99.00 99.00 99.00 999 1014.0  08.2 999.0 999.0 99.0
74 06 10 03 039 06.5 99.0 99.00 99.00 99.00 999 1014.0  08.2 999.0 999.0 99.0
74 06 10 06 022 09.2 99.0 99.00 99.00 99.00 999 1014.0  07.9 999.0 999.0 99.0
74 06 10 09 355 08.0 99.0 99.00 99.00 99.00 999 1013.0  07.9 999.0 999.0 99.0
74 06 10 12 013 06.9 99.0 99.00 99.00 99.00 999 1014.0  07.7 999.0 999.0 99.0
74 06 10 15 347 06.3 99.0 99.00 99.00 99.00 999 1014.0  07.7 999.0 999.0 99.0
74 06 10 18 030 06.5 99.0 99.00 99.00 99.00 999 1014.0  08.7 999.0 999.0 99.0
74 06 10 21 345 04.1 99.0 99.00 99.00 99.00 999 1014.0  08.9 999.0 999.0 99.0
74 06 11 00 314 02.4 99.0 99.00 99.00 99.00 999 1015.0  08.4 999.0 999.0 99.0
74 06 11 03 221 03.7 99.0 99.00 99.00 99.00 999 1014.0  08.4 999.0 999.0 99.0
74 06 11 06 253 06.0 99.0 99.00 99.00 99.00 999 1015.0  06.8 999.0 999.0 99.0
74 06 11 09 212 05.5 99.0 99.00 99.00 99.00 999 1015.0  06.8 999.0 999.0 99.0
74 06 11 12 223 09.0 99.0 99.00 99.00 99.00 999 1014.0  06.6 999.0 999.0 99.0
74 06 11 15 249 05.8 99.0 99.00 99.00 99.00 999 1015.0  06.4 999.0 999.0 99.0
74 06 11 18 204 07.0 99.0 99.00 99.00 99.00 999 1016.0  06.6 999.0 999.0 99.0
74 06 11 21 197 07.5 99.0 99.00 99.00 99.00 999 1016.0  07.5 999.0 999.0 99.0
74 06 12 00 192 04.1 99.0 99.00 99.00 99.00 999 1017.0  09.4 999.0 999.0 99.0
74 06 12 03 205 05.3 99.0 99.00 99.00 99.00 999 1017.0  09.0 999.0 999.0 99.0
74 06 12 06 222 06.2 99.0 99.00 99.00 99.00 999 1017.0  07.7 999.0 999.0 99.0
74 06 12 09 209 04.3 99.0 99.00 99.00 99.00 999 1018.0  06.9 999.0 999.0 99.0
74 06 12 12 238 04.1 99.0 99.00 99.00 99.00 999 1018.0  06.1 999.0 999.0 99.0
74 06 12 15 222 05.6 99.0 99.00 99.00 99.00 999 1019.0  05.8 999.0 999.0 99.0
74 06 12 18 202 05.3 99.0 99.00 99.00 99.00 999 1019.0  06.0 999.0 999.0 99.0
74 06 12 21 233 03.0 99.0 99.00 99.00 99.00 999 1020.0  06.8 999.0 999.0 99.0
74 06 13 00 193 03.8 99.0 99.00 99.00 99.00 999 1020.0  07.3 999.0 999.0 99.0
74 06 13 03 230 04.2 99.0 99.00 99.00 99.00 999 1020.0  06.9 999.0 999.0 99.0
74 06 13 06 228 05.6 99.0 99.00 99.00 99.00 999 1020.0  06.1 999.0 999.0 99.0
74 06 13 09 235 04.7 99.0 99.00 99.00 99.00 999 1021.0  05.7 999.0 999.0 99.0
74 06 13 12 208 05.5 99.0 99.00 99.00 99.00 999 1021.0  05.7 999.0 999.0 99.0
74 06 13 15 202 05.8 99.0 99.00 99.00 99.00 999 1020.0  06.1 999.0 999.0 99.0
74 06 13 18 186 05.7 99.0 99.00 99.00 99.00 999 1020.0  06.3 999.0 999.0 99.0
74 06 13 21 166 06.0 99.0 99.00 99.00 99.00 999 1020.0  06.2 999.0 999.0 99.0
74 06 14 00 176 06.0 99.0 99.00 99.00 99.00 999 1019.0  06.1 999.0 999.0 99.0
74 06 14 03 166 05.0 99.0 99.00 99.00 99.00 999 1018.0  05.9 999.0 999.0 99.0
74 06 14 06 212 05.7 99.0 99.00 99.00 99.00 999 1018.0  05.7 999.0 999.0 99.0
74 06 14 09 173 06.4 99.0 99.00 99.00 99.00 999 1017.0  05.9 999.0 999.0 99.0
74 06 14 12 156 08.2 99.0 99.00 99.00 99.00 999 1016.0  05.5 999.0 999.0 99.0
74 06 14 15 188 07.6 99.0 99.00 99.00 99.00 999 1016.0  05.6 999.0 999.0 99.0
74 06 14 18 153 08.2 99.0 99.00 99.00 99.00 999 1015.0  05.9 999.0 999.0 99.0
74 06 14 21 155 09.8 99.0 99.00 99.00 99.00 999 1015.0  06.6 999.0 999.0 99.0
74 06 15 00 178 09.4 99.0 99.00 99.00 99.00 999 1014.0  06.8 999.0 999.0 99.0
74 06 15 03 170 11.8 99.0 99.00 99.00 99.00 999 1011.0  06.5 999.0 999.0 99.0
74 06 15 06 137 10.6 99.0 99.00 99.00 99.00 999 1009.0  06.2 999.0 999.0 99.0
