#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 02 20 05 50 999 99.0 99.0  2.53  6.67  5.46 999 1008.7 999.0   4.2 999.0 99.0 99.00
2014 02 20 06 50 999 99.0 99.0  2.46  6.67  5.55 999 1008.9 999.0   4.2 999.0 99.0 99.00
2014 02 20 07 50 999 99.0 99.0  2.54  7.14  5.39 999 1009.5 999.0   4.2 999.0 99.0 99.00
2014 02 20 08 50 999 99.0 99.0  2.51  7.69  5.39 999 1010.3 999.0   4.2 999.0 99.0 99.00
2014 02 20 09 50 999 99.0 99.0  2.52  7.69  5.79 999 1010.9 999.0   4.2 999.0 99.0 99.00
2014 02 20 10 50 999 99.0 99.0  2.57  6.67  5.66 999 1011.5 999.0   4.2 999.0 99.0 99.00
2014 02 20 11 50 999 99.0 99.0  2.78  8.33  5.90 999 1012.1 999.0   4.2 999.0 99.0 99.00
2014 02 20 12 50 999 99.0 99.0  2.76  7.14  6.06 999 1012.7 999.0   4.2 999.0 99.0 99.00
2014 02 20 13 50 999 99.0 99.0  2.66  8.33  5.97 999 1013.1 999.0   4.2 999.0 99.0 99.00
2014 02 20 14 50 999 99.0 99.0  2.78  8.33  6.33 999 1013.9 999.0   4.2 999.0 99.0 99.00
2014 02 20 15 50 999 99.0 99.0  2.82 10.00  6.29 999 1014.4 999.0   4.2 999.0 99.0 99.00
2014 02 20 16 50 999 99.0 99.0  2.70 10.00  6.19 999 1015.1 999.0   4.2 999.0 99.0 99.00
2014 02 20 17 50 999 99.0 99.0  2.62 10.81  5.94 999 1015.7 999.0   4.2 999.0 99.0 99.00
2014 02 20 18 50 999 99.0 99.0  2.38 10.00  5.95 999 1016.4 999.0   4.2 999.0 99.0 99.00
2014 02 20 19 50 999 99.0 99.0  2.40 10.00  6.26 999 1016.7 999.0   4.2 999.0 99.0 99.00
2014 02 20 20 50 999 99.0 99.0  2.31 10.00  6.25 999 1016.9 999.0   4.2 999.0 99.0 99.00
2014 02 20 21 50 999 99.0 99.0  2.27  7.69  6.13 999 1017.4 999.0   4.2 999.0 99.0 99.00
2014 02 20 22 50 999 99.0 99.0  2.17  7.69  6.22 999 1017.1 999.0   4.2 999.0 99.0 99.00
2014 02 20 23 50 999 99.0 99.0  2.22  9.09  6.43 999 1017.0 999.0   4.2 999.0 99.0 99.00
2014 02 21 00 50 999 99.0 99.0  2.12  9.09  6.46 999 1016.8 999.0   4.2 999.0 99.0 99.00
2014 02 21 01 50 999 99.0 99.0  2.33  7.69  6.70 999 1016.6 999.0   4.2 999.0 99.0 99.00
2014 02 21 02 50 999 99.0 99.0  2.06  6.67  6.23 999 1015.9 999.0   4.2 999.0 99.0 99.00
2014 02 21 03 50 999 99.0 99.0  2.09  9.09  6.13 999 1015.3 999.0   4.2 999.0 99.0 99.00
2014 02 21 04 50 999 99.0 99.0  1.94  7.14  5.44 999 1014.9 999.0   4.2 999.0 99.0 99.00
2014 02 21 05 50 999 99.0 99.0  1.81  9.09  4.99 999 1014.1 999.0   4.2 999.0 99.0 99.00
2014 02 21 06 50 999 99.0 99.0 99.00 99.00 99.00 999 1013.4 999.0   4.2 999.0 99.0 99.00
2014 02 21 07 50 999 99.0 99.0  1.91  5.00  4.67 999 1012.9 999.0   4.2 999.0 99.0 99.00
2014 02 21 08 50 999 99.0 99.0  2.16  4.76  4.73 999 1012.7 999.0   4.2 999.0 99.0 99.00
2014 02 21 09 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.3 999.0   4.2 999.0 99.0 99.00
2014 02 21 10 50 999 99.0 99.0  2.63  5.88  5.16 999 1011.8 999.0   4.2 999.0 99.0 99.00
2014 02 21 11 50 999 99.0 99.0  2.81  5.88  5.37 999 1012.2 999.0   4.2 999.0 99.0 99.00
2014 02 21 12 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.5 999.0   4.2 999.0 99.0 99.00
2014 02 21 13 50 999 99.0 99.0  3.07  6.67  5.63 999 1012.8 999.0   4.2 999.0 99.0 99.00
2014 02 21 14 50 999 99.0 99.0  2.86  7.14  5.77 999 1013.3 999.0   4.2 999.0 99.0 99.00
2014 02 21 15 50 999 99.0 99.0  2.59  8.33  5.63 999 1013.4 999.0   4.2 999.0 99.0 99.00
2014 02 21 16 50 999 99.0 99.0  2.73  7.14  5.65 999 1014.2 999.0   4.2 999.0 99.0 99.00
2014 02 21 17 50 999 99.0 99.0 99.00 99.00 99.00 999 1014.8 999.0   4.2 999.0 99.0 99.00
2014 02 21 18 50 999 99.0 99.0  2.48  7.69  5.56 999 1015.7 999.0   4.2 999.0 99.0 99.00
2014 02 21 19 50 999 99.0 99.0  2.39  7.14  5.51 999 1016.0 999.0   4.2 999.0 99.0 99.00
2014 02 21 20 50 999 99.0 99.0  2.26  7.14  5.42 999 1016.5 999.0   4.2 999.0 99.0 99.00
2014 02 21 21 50 999 99.0 99.0  2.18  6.67  5.60 999 1016.7 999.0   4.2 999.0 99.0 99.00
2014 02 21 22 50 999 99.0 99.0  2.25  7.14  5.52 999 1017.0 999.0   4.2 999.0 99.0 99.00
2014 02 21 23 50 999 99.0 99.0  2.11  7.14  5.65 999 1017.0 999.0   4.2 999.0 99.0 99.00
2014 02 22 00 50 999 99.0 99.0  2.09  7.14  5.42 999 1017.0 999.0   4.2 999.0 99.0 99.00
2014 02 22 01 50 999 99.0 99.0  2.24  7.14  5.76 999 1017.2 999.0   4.2 999.0 99.0 99.00
2014 02 22 02 50 999 99.0 99.0  2.27  7.14  5.91 999 1017.3 999.0   4.2 999.0 99.0 99.00
2014 02 22 03 50 999 99.0 99.0  2.34  8.33  6.04 999 1017.8 999.0   4.2 999.0 99.0 99.00
2014 02 22 04 50 999 99.0 99.0  2.17  7.69  5.86 999 1018.0 999.0   4.2 999.0 99.0 99.00
2014 02 22 05 50 999 99.0 99.0  2.30  7.14  6.21 999 1018.3 999.0   4.2 999.0 99.0 99.00
2014 02 22 06 50 999 99.0 99.0  2.00  7.69  6.01 999 1018.9 999.0   4.2 999.0 99.0 99.00
2014 02 22 07 50 999 99.0 99.0  2.12  9.09  5.99 999 1019.4 999.0   4.2 999.0 99.0 99.00
2014 02 22 08 50 999 99.0 99.0  2.01  7.69  6.11 999 1019.9 999.0   4.2 999.0 99.0 99.00
2014 02 22 09 50 999 99.0 99.0  1.94  7.14  6.02 999 1020.1 999.0   4.2 999.0 99.0 99.00
2014 02 22 10 50 999 99.0 99.0  1.95  7.14  6.21 999 1020.1 999.0   4.2 999.0 99.0 99.00
2014 02 22 11 50 999 99.0 99.0  1.96  8.33  6.07 999 1020.0 999.0   4.2 999.0 99.0 99.00
2014 02 22 12 50 999 99.0 99.0  1.86  9.09  5.69 999 1019.5 999.0   4.2 999.0 99.0 99.00
2014 02 22 13 50 999 99.0 99.0  1.95  9.09  5.74 999 1018.9 999.0   4.2 999.0 99.0 99.00
2014 02 22 14 50 999 99.0 99.0  1.76  8.33  5.39 999 1018.4 999.0   4.2 999.0 99.0 99.00
2014 02 22 15 50 999 99.0 99.0  1.80  6.25  5.30 999 1018.0 999.0   4.2 999.0 99.0 99.00
2014 02 22 16 50 999 99.0 99.0  1.82  7.14  4.96 999 1017.8 999.0   4.2 999.0 99.0 99.00
2014 02 22 17 50 999 99.0 99.0  2.03  8.33  5.05 999 1017.8 999.0   4.3 999.0 99.0 99.00
2014 02 22 18 50 999 99.0 99.0  2.14  7.14  5.15 999 1017.8 999.0   4.3 999.0 99.0 99.00
2014 02 22 19 50 999 99.0 99.0  2.25  5.88  5.09 999 1017.6 999.0   4.3 999.0 99.0 99.00
2014 02 22 20 50 999 99.0 99.0 99.00 99.00 99.00 999 1017.4 999.0   4.3 999.0 99.0 99.00
2014 02 22 21 50 999 99.0 99.0  2.65  6.67  5.46 999 1016.8 999.0   4.2 999.0 99.0 99.00
2014 02 22 22 50 999 99.0 99.0  2.88  6.25  5.65 999 1015.8 999.0   4.2 999.0 99.0 99.00
2014 02 22 23 50 999 99.0 99.0  2.96  7.14  5.69 999 1015.0 999.0   4.2 999.0 99.0 99.00
2014 02 23 00 50 999 99.0 99.0  3.08  7.14  5.70 999 1014.3 999.0   4.3 999.0 99.0 99.00
2014 02 23 01 50 999 99.0 99.0  3.50  7.14  5.96 999 1013.5 999.0   4.3 999.0 99.0 99.00
2014 02 23 02 50 999 99.0 99.0  3.75  7.69  5.88 999 1012.8 999.0   4.3 999.0 99.0 99.00
2014 02 23 03 50 999 99.0 99.0  4.34  8.33  6.28 999 1012.6 999.0   4.3 999.0 99.0 99.00
2014 02 23 04 50 999 99.0 99.0 99.00 99.00 99.00 999 1012.2 999.0   4.3 999.0 99.0 99.00
2014 02 23 05 50 999 99.0 99.0 99.00 99.00 99.00 999 1011.9 999.0   4.3 999.0 99.0 99.00
2014 02 23 06 50 999 99.0 99.0  5.95 10.00  7.47 999 1011.8 999.0   4.3 999.0 99.0 99.00
2014 02 23 07 50 999 99.0 99.0  5.78 10.00  7.44 999 1011.6 999.0   4.3 999.0 99.0 99.00
2014 02 23 08 50 999 99.0 99.0  6.46 10.81  7.86 999 1011.0 999.0   4.3 999.0 99.0 99.00
2014 02 23 09 50 999 99.0 99.0  5.83 10.00  7.65 999 1010.3 999.0   4.3 999.0 99.0 99.00
2014 02 23 10 50 999 99.0 99.0  5.90 10.81  7.72 999 1009.6 999.0   4.3 999.0 99.0 99.00
2014 02 23 11 50 999 99.0 99.0 99.00 99.00 99.00 999 1009.4 999.0   4.3 999.0 99.0 99.00
2014 02 23 12 50 999 99.0 99.0  7.04 10.00  8.22 999 1008.9 999.0   4.3 999.0 99.0 99.00
2014 02 23 14 50 999 99.0 99.0  6.30 10.00  7.78 999 1008.5 999.0   4.3 999.0 99.0 99.00
2014 02 23 15 50 999 99.0 99.0  6.52 11.43  7.81 999 1007.9 999.0   4.3 999.0 99.0 99.00
2014 02 23 16 50 999 99.0 99.0  6.51 10.81  7.91 999 1007.8 999.0   4.3 999.0 99.0 99.00
2014 02 23 17 50 999 99.0 99.0  6.32 11.43  7.73 999 1008.1 999.0   4.3 999.0 99.0 99.00
2014 02 23 18 50 999 99.0 99.0  8.02 12.12  8.72 999 1008.1 999.0   4.3 999.0 99.0 99.00
2014 02 23 19 50 999 99.0 99.0  7.00 10.81  8.39 999 1008.5 999.0   4.3 999.0 99.0 99.00
2014 02 23 20 50 999 99.0 99.0  6.56 11.43  8.49 999 1008.5 999.0   4.3 999.0 99.0 99.00
2014 02 23 21 50 999 99.0 99.0  7.07 10.81  8.56 999 1008.2 999.0   4.3 999.0 99.0 99.00
2014 02 23 22 50 999 99.0 99.0  6.25 12.12  7.89 999 1008.2 999.0   4.3 999.0 99.0 99.00
2014 02 23 23 50 999 99.0 99.0 99.00 99.00 99.00 999 1008.2 999.0   4.3 999.0 99.0 99.00
2014 02 24 00 50 999 99.0 99.0  6.34 12.12  7.83 999 1008.3 999.0   4.3 999.0 99.0 99.00
2014 02 24 01 50 999 99.0 99.0  5.92 11.43  7.69 999 1008.3 999.0   4.3 999.0 99.0 99.00
2014 02 24 02 50 999 99.0 99.0  7.35 11.43  8.78 999 1008.2 999.0   4.3 999.0 99.0 99.00
2014 02 24 03 50 999 99.0 99.0  6.30 12.12  8.37 999 1008.2 999.0   4.3 999.0 99.0 99.00
2014 02 24 04 50 999 99.0 99.0 99.00 99.00 99.00 999 1008.3 999.0   4.3 999.0 99.0 99.00
2014 02 24 05 50 999 99.0 99.0  6.21 10.81  8.05 999 1008.2 999.0   4.3 999.0 99.0 99.00
2014 02 24 06 50 999 99.0 99.0  6.28 10.81  8.01 999 1008.4 999.0   4.3 999.0 99.0 99.00
2014 02 24 07 50 999 99.0 99.0  6.39 12.12  8.23 999 1008.6 999.0   4.3 999.0 99.0 99.00
2014 02 24 09 50 999 99.0 99.0 99.00 99.00 99.00 999 1008.7 999.0   4.3 999.0 99.0 99.00
2014 02 24 10 50 999 99.0 99.0  6.15 11.43  8.14 999 1008.6 999.0   4.3 999.0 99.0 99.00
2014 02 24 11 50 999 99.0 99.0  6.09 10.81  8.05 999 1008.8 999.0   4.3 999.0 99.0 99.00
2014 02 24 12 50 999 99.0 99.0  5.51 12.12  7.94 999 1008.8 999.0   4.3 999.0 99.0 99.00
2014 02 24 13 50 999 99.0 99.0  5.58 10.81  7.75 999 1008.8 999.0   4.3 999.0 99.0 99.00
2014 02 24 14 50 999 99.0 99.0  5.91 12.12  8.22 999 1008.9 999.0   4.3 999.0 99.0 99.00
2014 02 24 15 50 999 99.0 99.0  4.96 12.12  7.69 999 1009.0 999.0   4.3 999.0 99.0 99.00
2014 02 24 16 50 999 99.0 99.0  5.05 10.81  7.74 999 1009.3 999.0   4.3 999.0 99.0 99.00
2014 02 24 17 50 999 99.0 99.0  4.32 12.12  7.22 999 1009.7 999.0   4.3 999.0 99.0 99.00
2014 02 24 18 50 999 99.0 99.0  4.92 12.12  7.75 999 1010.2 999.0   4.3 999.0 99.0 99.00
2014 02 24 19 50 999 99.0 99.0  4.42 10.81  7.24 999 1010.3 999.0   4.3 999.0 99.0 99.00
2014 02 24 20 50 999 99.0 99.0  4.60 10.81  7.47 999 1010.6 999.0   4.3 999.0 99.0 99.00
2014 02 24 21 50 999 99.0 99.0  4.96 11.43  7.97 999 1010.9 999.0   4.3 999.0 99.0 99.00
2014 02 24 22 50 999 99.0 99.0  4.64 12.12  7.65 999 1010.5 999.0   4.3 999.0 99.0 99.00
2014 02 24 23 50 999 99.0 99.0  4.14  9.09  7.47 999 1010.4 999.0   4.3 999.0 99.0 99.00
2014 02 25 00 50 999 99.0 99.0  4.27 11.43  7.48 999 1010.0 999.0   4.3 999.0 99.0 99.00
2014 02 25 01 50 999 99.0 99.0  3.84 10.00  7.20 999 1010.2 999.0   4.3 999.0 99.0 99.00
2014 02 25 02 50 999 99.0 99.0  3.77 10.81  7.45 999 1010.7 999.0   4.3 999.0 99.0 99.00
2014 02 25 03 50 999 99.0 99.0  3.97 10.81  7.41 999 1011.5 999.0   4.3 999.0 99.0 99.00
2014 02 25 04 50 999 99.0 99.0  3.55 10.81  7.38 999 1011.9 999.0   4.3 999.0 99.0 99.00
2014 02 25 05 50 999 99.0 99.0  3.51 11.43  7.36 999 1012.4 999.0   4.3 999.0 99.0 99.00
2014 02 25 06 50 999 99.0 99.0  3.36 10.81  7.64 999 1012.7 999.0   4.3 999.0 99.0 99.00
2014 02 25 07 50 999 99.0 99.0  2.91 10.81  7.08 999 1012.7 999.0   4.3 999.0 99.0 99.00
2014 02 25 08 50 999 99.0 99.0  3.09 10.81  7.44 999 1012.5 999.0   4.3 999.0 99.0 99.00
2014 02 25 09 50 999 99.0 99.0  3.09 10.00  7.19 999 1012.3 999.0   4.3 999.0 99.0 99.00
2014 02 25 10 50 999 99.0 99.0  2.96 10.00  6.57 999 1012.2 999.0   4.3 999.0 99.0 99.00
2014 02 25 11 50 999 99.0 99.0  3.10 10.00  6.40 999 1012.1 999.0   4.3 999.0 99.0 99.00
2014 02 25 12 50 999 99.0 99.0  3.03 10.00  6.12 999 1011.7 999.0   4.3 999.0 99.0 99.00
2014 02 25 13 50 999 99.0 99.0  3.10 10.00  5.85 999 1010.6 999.0   4.2 999.0 99.0 99.00
2014 02 25 14 50 999 99.0 99.0  3.29  9.09  5.83 999 1010.2 999.0   4.3 999.0 99.0 99.00
2014 02 25 15 50 999 99.0 99.0  3.58  9.09  6.09 999 1009.5 999.0   4.3 999.0 99.0 99.00
2014 02 25 16 50 999 99.0 99.0 99.00 99.00 99.00 999 1008.3 999.0   4.2 999.0 99.0 99.00
2014 02 25 17 50 999 99.0 99.0  3.80  9.09  6.27 999 1007.4 999.0   4.3 999.0 99.0 99.00
2014 02 25 18 50 999 99.0 99.0  3.97  8.33  6.32 999 1006.8 999.0   4.3 999.0 99.0 99.00
2014 02 25 19 50 999 99.0 99.0  4.29  9.09  6.83 999 1005.9 999.0   4.4 999.0 99.0 99.00
2014 02 25 20 50 999 99.0 99.0  4.09  8.33  6.67 999 1004.9 999.0   4.4 999.0 99.0 99.00
2014 02 25 21 50 999 99.0 99.0  4.52 10.00  6.83 999 1003.7 999.0   4.3 999.0 99.0 99.00
2014 02 25 22 50 999 99.0 99.0  4.96 10.00  7.03 999 1002.9 999.0   4.3 999.0 99.0 99.00
2014 02 25 23 50 999 99.0 99.0  4.87 10.00  7.05 999 1002.3 999.0   4.4 999.0 99.0 99.00
2014 02 26 00 50 999 99.0 99.0  5.47 10.00  7.41 999 1001.3 999.0   4.4 999.0 99.0 99.00
2014 02 26 01 50 999 99.0 99.0  5.86 10.81  7.54 999 1000.5 999.0   4.4 999.0 99.0 99.00
2014 02 26 02 50 999 99.0 99.0  5.59 10.81  7.58 999 1000.0 999.0   4.4 999.0 99.0 99.00
2014 02 26 03 50 999 99.0 99.0  5.31 10.81  7.43 999  999.8 999.0   4.3 999.0 99.0 99.00
2014 02 26 04 50 999 99.0 99.0  5.16 10.81  7.16 999  999.5 999.0   4.4 999.0 99.0 99.00
2014 02 26 05 50 999 99.0 99.0  5.27 11.43  7.47 999  999.3 999.0   4.4 999.0 99.0 99.00
2014 02 26 06 50 999 99.0 99.0  4.87 12.12  7.42 999  999.4 999.0   4.3 999.0 99.0 99.00
2014 02 26 07 50 999 99.0 99.0  4.87 11.43  7.53 999  999.8 999.0   4.3 999.0 99.0 99.00
2014 02 26 08 50 999 99.0 99.0  4.62 11.43  7.39 999  999.8 999.0   4.3 999.0 99.0 99.00
2014 02 26 09 50 999 99.0 99.0  4.67 12.12  7.56 999  999.7 999.0   4.4 999.0 99.0 99.00
2014 02 26 10 50 999 99.0 99.0  4.82 12.12  7.75 999  999.6 999.0   4.4 999.0 99.0 99.00
2014 02 26 11 50 999 99.0 99.0  4.80 11.43  7.65 999  999.2 999.0   4.4 999.0 99.0 99.00
2014 02 26 12 50 999 99.0 99.0  4.20 12.12  7.17 999  998.9 999.0   4.4 999.0 99.0 99.00
2014 02 26 13 50 999 99.0 99.0  4.25 11.43  7.12 999  998.5 999.0   4.4 999.0 99.0 99.00
2014 02 26 14 50 999 99.0 99.0  4.23 10.81  6.92 999  998.1 999.0   4.4 999.0 99.0 99.00
2014 02 26 15 50 999 99.0 99.0  4.15 10.81  6.71 999  997.6 999.0   4.4 999.0 99.0 99.00
2014 02 26 16 50 999 99.0 99.0  3.99 10.81  6.62 999  997.5 999.0   4.3 999.0 99.0 99.00
2014 02 26 17 50 999 99.0 99.0  3.89 10.81  6.72 999  997.7 999.0   4.3 999.0 99.0 99.00
2014 02 26 18 50 999 99.0 99.0  3.60 10.00  6.26 999  997.9 999.0   4.3 999.0 99.0 99.00
2014 02 26 19 50 999 99.0 99.0  3.65 10.81  6.64 999  998.4 999.0   4.3 999.0 99.0 99.00
2014 02 26 20 50 999 99.0 99.0  3.64  9.09  6.65 999  998.5 999.0   4.3 999.0 99.0 99.00
2014 02 26 21 50 999 99.0 99.0  3.78 10.00  7.06 999  998.7 999.0   4.3 999.0 99.0 99.00
2014 02 26 22 50 999 99.0 99.0  3.97 10.00  7.19 999  998.7 999.0   4.4 999.0 99.0 99.00
2014 02 26 23 50 999 99.0 99.0  3.67 10.00  6.81 999  998.5 999.0   4.4 999.0 99.0 99.00
2014 02 27 00 50 999 99.0 99.0  3.63 10.81  6.84 999  998.6 999.0   4.4 999.0 99.0 99.00
2014 02 27 01 50 999 99.0 99.0  3.66 10.81  6.89 999  999.0 999.0   4.4 999.0 99.0 99.00
2014 02 27 02 50 999 99.0 99.0  3.86 10.00  7.47 999  999.3 999.0   4.3 999.0 99.0 99.00
2014 02 27 03 50 999 99.0 99.0  3.89 10.81  7.41 999  999.6 999.0   4.3 999.0 99.0 99.00
2014 02 27 04 50 999 99.0 99.0  3.75 10.00  7.66 999  999.8 999.0   4.4 999.0 99.0 99.00
2014 02 27 05 50 999 99.0 99.0  3.54 10.81  7.42 999  999.9 999.0   4.4 999.0 99.0 99.00
2014 02 27 06 50 999 99.0 99.0  3.77 10.81  7.85 999  999.9 999.0   4.4 999.0 99.0 99.00
2014 02 27 07 50 999 99.0 99.0  3.69 10.00  7.75 999  999.8 999.0   4.4 999.0 99.0 99.00
2014 02 27 08 50 999 99.0 99.0  3.57 10.00  7.63 999  999.8 999.0   4.4 999.0 99.0 99.00
2014 02 27 09 50 999 99.0 99.0  3.68 10.00  7.64 999  999.7 999.0   4.4 999.0 99.0 99.00
2014 02 27 10 50 999 99.0 99.0  3.46 11.43  7.37 999 1000.0 999.0   4.4 999.0 99.0 99.00
2014 02 27 11 50 999 99.0 99.0  3.44 10.00  7.25 999 1000.2 999.0   4.4 999.0 99.0 99.00
2014 02 27 12 50 999 99.0 99.0  3.54 10.00  7.40 999 1000.6 999.0   4.4 999.0 99.0 99.00
2014 02 27 13 50 999 99.0 99.0  3.25 10.00  7.39 999 1000.9 999.0   4.4 999.0 99.0 99.00
2014 02 27 14 50 999 99.0 99.0  2.98 10.00  7.19 999 1001.4 999.0   4.4 999.0 99.0 99.00
2014 02 27 15 50 999 99.0 99.0  2.77 10.81  7.20 999 1002.2 999.0   4.4 999.0 99.0 99.00
2014 02 27 16 50 999 99.0 99.0  2.59 11.43  7.08 999 1003.0 999.0   4.4 999.0 99.0 99.00
2014 02 27 17 50 999 99.0 99.0  2.72 10.81  7.56 999 1003.9 999.0   4.4 999.0 99.0 99.00
2014 02 27 18 50 999 99.0 99.0  2.65 10.00  7.51 999 1004.9 999.0   4.4 999.0 99.0 99.00
2014 02 27 19 50 999 99.0 99.0  2.68 10.00  7.48 999 1006.2 999.0   4.5 999.0 99.0 99.00
2014 02 27 20 50 999 99.0 99.0  2.45  9.09  7.37 999 1007.3 999.0   4.5 999.0 99.0 99.00
2014 02 27 21 50 999 99.0 99.0  2.48 10.00  7.27 999 1008.1 999.0   4.5 999.0 99.0 99.00
2014 02 27 22 50 999 99.0 99.0  2.75 10.00  7.52 999 1009.3 999.0   4.5 999.0 99.0 99.00
2014 02 27 23 50 999 99.0 99.0  2.61 10.00  7.16 999 1010.4 999.0   4.5 999.0 99.0 99.00
2014 02 28 00 50 999 99.0 99.0  2.55 10.00  7.12 999 1011.4 999.0   4.5 999.0 99.0 99.00
2014 02 28 01 50 999 99.0 99.0  2.49 10.00  7.25 999 1012.4 999.0   4.5 999.0 99.0 99.00
2014 02 28 02 50 999 99.0 99.0  2.34 10.00  6.89 999 1013.3 999.0   4.5 999.0 99.0 99.00
2014 02 28 03 50 999 99.0 99.0  2.29  9.09  7.02 999 1014.1 999.0   4.5 999.0 99.0 99.00
2014 02 28 04 50 999 99.0 99.0  2.32 10.00  7.37 999 1014.8 999.0   4.4 999.0 99.0 99.00
2014 02 28 05 50 999 99.0 99.0  2.21  9.09  7.39 999 1015.5 999.0   4.4 999.0 99.0 99.00
2014 02 28 06 50 999 99.0 99.0  2.03 10.00  7.14 999 1016.0 999.0   4.4 999.0 99.0 99.00
2014 02 28 07 50 999 99.0 99.0  2.27 10.00  7.81 999 1016.5 999.0   4.4 999.0 99.0 99.00
2014 02 28 08 50 999 99.0 99.0  2.23 10.81  7.48 999 1016.9 999.0   4.4 999.0 99.0 99.00
2014 02 28 09 50 999 99.0 99.0  2.20 10.81  7.71 999 1017.2 999.0   4.5 999.0 99.0 99.00
2014 02 28 10 50 999 99.0 99.0  2.28 10.81  8.02 999 1017.7 999.0   4.5 999.0 99.0 99.00
2014 02 28 11 50 999 99.0 99.0  2.36 10.00  7.85 999 1018.2 999.0   4.5 999.0 99.0 99.00
2014 02 28 12 50 999 99.0 99.0  2.38 10.00  7.75 999 1018.3 999.0   4.5 999.0 99.0 99.00
2014 02 28 13 50 999 99.0 99.0  2.55  9.09  7.70 999 1018.5 999.0   4.5 999.0 99.0 99.00
2014 02 28 14 50 999 99.0 99.0  2.60 10.00  7.69 999 1018.7 999.0   4.6 999.0 99.0 99.00
2014 02 28 15 50 999 99.0 99.0  2.40 10.00  7.52 999 1018.7 999.0   4.6 999.0 99.0 99.00
2014 02 28 16 50 999 99.0 99.0  2.15  8.33  7.33 999 1018.6 999.0   4.6 999.0 99.0 99.00
2014 02 28 17 50 999 99.0 99.0  2.26  9.09  7.60 999 1018.7 999.0   4.6 999.0 99.0 99.00
2014 02 28 18 50 999 99.0 99.0  1.99 10.00  7.49 999 1018.4 999.0   4.6 999.0 99.0 99.00
2014 02 28 19 50 999 99.0 99.0  1.91 10.00  7.46 999 1018.1 999.0   4.6 999.0 99.0 99.00
2014 02 28 20 50 999 99.0 99.0  1.81  8.33  7.54 999 1018.7 999.0   4.6 999.0 99.0 99.00
2014 02 28 21 50 999 99.0 99.0  1.75  9.09  7.41 999 1018.1 999.0   4.6 999.0 99.0 99.00
2014 02 28 22 50 999 99.0 99.0  1.80 10.81  7.70 999 1017.4 999.0   4.6 999.0 99.0 99.00
2014 02 28 23 50 999 99.0 99.0  2.08  9.09  7.66 999 1017.0 999.0   4.6 999.0 99.0 99.00
2014 03 01 00 50 999 99.0 99.0  2.20  8.33  7.67 999 1016.9 999.0   4.6 999.0 99.0 99.00
2014 03 01 01 50 999 99.0 99.0  2.15 10.00  7.79 999 1016.6 999.0   4.6 999.0 99.0 99.00
2014 03 01 02 50 999 99.0 99.0  1.98  9.09  7.24 999 1016.1 999.0   4.6 999.0 99.0 99.00
2014 03 01 03 50 999 99.0 99.0  2.20  9.09  7.31 999 1016.2 999.0   4.6 999.0 99.0 99.00
2014 03 01 04 50 999 99.0 99.0  2.00 10.00  7.34 999 1016.1 999.0   4.6 999.0 99.0 99.00
2014 03 01 05 50 999 99.0 99.0  1.89  9.09  7.37 999 1015.5 999.0   4.6 999.0 99.0 99.00
2014 03 01 06 50 999 99.0 99.0  1.63  9.09  7.01 999 1015.5 999.0   4.5 999.0 99.0 99.00
2014 03 01 07 50 999 99.0 99.0  1.60 10.81  7.23 999 1014.8 999.0   4.5 999.0 99.0 99.00
2014 03 01 08 50 999 99.0 99.0  1.42  8.33  7.04 999 1014.5 999.0   4.4 999.0 99.0 99.00
2014 03 01 09 50 999 99.0 99.0  1.24  9.09  6.67 999 1013.8 999.0   4.4 999.0 99.0 99.00
2014 03 01 10 50 999 99.0 99.0  1.22 10.00  6.17 999 1013.6 999.0   4.5 999.0 99.0 99.00
2014 03 01 11 50 999 99.0 99.0  1.36  9.09  6.38 999 1013.4 999.0   4.6 999.0 99.0 99.00
2014 03 01 12 50 999 99.0 99.0  1.23  9.09  5.89 999 1013.0 999.0   4.6 999.0 99.0 99.00
2014 03 01 13 50 999 99.0 99.0  1.40  9.09  5.89 999 1013.0 999.0   4.5 999.0 99.0 99.00
2014 03 01 14 50 999 99.0 99.0  1.30 10.00  5.33 999 1013.1 999.0   4.5 999.0 99.0 99.00
2014 03 01 15 50 999 99.0 99.0  1.25 10.00  5.08 999 1012.7 999.0   4.4 999.0 99.0 99.00
2014 03 01 16 50 999 99.0 99.0  1.35  9.09  5.25 999 1012.4 999.0   4.5 999.0 99.0 99.00
2014 03 01 17 50 999 99.0 99.0  1.22  9.09  4.91 999 1012.3 999.0   4.5 999.0 99.0 99.00
2014 03 01 18 50 999 99.0 99.0  1.39  9.09  5.19 999 1012.0 999.0   4.6 999.0 99.0 99.00
2014 03 01 19 50 999 99.0 99.0  1.14  8.33  4.67 999 1011.6 999.0   4.7 999.0 99.0 99.00
2014 03 01 20 50 999 99.0 99.0  1.26  8.33  4.83 999 1011.6 999.0   4.6 999.0 99.0 99.00
2014 03 01 21 50 999 99.0 99.0  1.41 10.00  5.16 999 1011.1 999.0   4.5 999.0 99.0 99.00
