YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 06 14 20 00 999 99.0 99.0  0.88 16.67  8.06 999 1013.6  10.9  10.6 999.0 99.0 99.00
2005 06 14 21 00 999 99.0 99.0  0.86 16.67  8.07 999 1014.0  11.3  10.9 999.0 99.0 99.00
2005 06 14 22 00 999 99.0 99.0  1.04 16.67  8.53 999 1013.9  11.4  11.0 999.0 99.0 99.00
2005 06 14 23 00 999 99.0 99.0  0.91 16.67  7.77 999 1013.9  11.7  10.9 999.0 99.0 99.00
2005 06 15 00 00 999 99.0 99.0  1.03 16.67  8.42 999 1013.5  11.3  11.0 999.0 99.0 99.00
2005 06 15 01 00 999 99.0 99.0  1.02 16.67  8.29 999 1013.4  11.0  11.4 999.0 99.0 99.00
2005 06 15 02 00 999 99.0 99.0  1.07 16.67  8.02 999 1013.3  11.4  11.3 999.0 99.0 99.00
2005 06 15 03 00 999 99.0 99.0  0.90 16.67  7.63 999 1013.2  11.5  11.7 999.0 99.0 99.00
2005 06 15 04 00 999 99.0 99.0  0.92 16.67  8.51 999 1013.2  11.3  12.2 999.0 99.0 99.00
2005 06 15 05 00 999 99.0 99.0  0.93 16.67  8.82 999 1013.2  11.0  11.8 999.0 99.0 99.00
2005 06 15 06 00 999 99.0 99.0  0.85 16.67  8.37 999 1013.3  10.7  11.7 999.0 99.0 99.00
2005 06 15 07 00 999 99.0 99.0  0.81 16.67  8.48 999 1013.4  10.6  11.7 999.0 99.0 99.00
2005 06 15 08 00 999 99.0 99.0  0.74 16.67  8.21 999 1013.4  10.6  11.8 999.0 99.0 99.00
2005 06 15 09 00 999 99.0 99.0  0.79 16.67  8.00 999 1013.6  10.3  11.4 999.0 99.0 99.00
2005 06 15 10 00 999 99.0 99.0  0.87 16.67  8.58 999 1014.0  10.5  11.3 999.0 99.0 99.00
2005 06 15 11 00 999 99.0 99.0  0.79 16.67  7.78 999 1014.1  10.6  11.3 999.0 99.0 99.00
2005 06 15 12 00 999 99.0 99.0  0.87 16.67  7.98 999 1014.1  10.6  11.7 999.0 99.0 99.00
2005 06 15 13 00 999 99.0 99.0  0.98 16.67  8.28 999 1014.0  10.5  11.7 999.0 99.0 99.00
2005 06 15 14 00 999 99.0 99.0  0.92 14.29  7.94 999 1014.1  10.5  11.4 999.0 99.0 99.00
2005 06 15 15 00 999 99.0 99.0  0.86 16.67  7.86 999 1014.2  10.5  11.3 999.0 99.0 99.00
2005 06 15 16 00 999 99.0 99.0  0.96 16.67  8.95 999 1014.3  10.5  11.0 999.0 99.0 99.00
2005 06 15 17 00 999 99.0 99.0  0.81 14.29  8.25 999 1014.8  10.8  11.0 999.0 99.0 99.00
2005 06 15 18 00 999 99.0 99.0  0.84 16.67  8.54 999 1015.0  11.3  11.3 999.0 99.0 99.00
2005 06 15 19 00 999 99.0 99.0  1.02 14.29  9.72 999 1015.6  11.3  11.3 999.0 99.0 99.00
2005 06 15 20 00 999 99.0 99.0  1.00 14.29  9.44 999 1016.1  11.4  11.6 999.0 99.0 99.00
2005 06 15 21 00 999 99.0 99.0  1.05 14.29  9.78 999 1016.3  11.3  11.8 999.0 99.0 99.00
2005 06 15 22 00 999 99.0 99.0  0.95 14.29  9.01 999 1016.8  11.4  11.8 999.0 99.0 99.00
2005 06 15 23 00 999 99.0 99.0  1.05 14.29  9.49 999 1017.2  11.8  11.8 999.0 99.0 99.00
2005 06 16 00 00 999 99.0 99.0  1.04 14.29  8.84 999 1017.3  12.0  12.1 999.0 99.0 99.00
2005 06 16 01 00 999 99.0 99.0  1.21 14.29  9.25 999 1017.5  12.1  12.1 999.0 99.0 99.00
2005 06 16 02 00 999 99.0 99.0  1.15 12.50  8.94 999 1017.8  12.1  12.1 999.0 99.0 99.00
2005 06 16 03 00 999 99.0 99.0  1.10 12.50  8.57 999 1017.7  12.1  11.8 999.0 99.0 99.00
2005 06 16 04 00 999 99.0 99.0  1.07 14.29  8.76 999 1017.8  12.1  11.8 999.0 99.0 99.00
2005 06 16 05 00 999 99.0 99.0  1.09 12.50  9.28 999 1017.9  12.1  12.1 999.0 99.0 99.00
2005 06 16 06 00 999 99.0 99.0  1.29 14.29  9.73 999 1018.0  11.8  11.8 999.0 99.0 99.00
2005 06 16 07 00 999 99.0 99.0  1.20 12.50  8.63 999 1018.7  11.4  11.3 999.0 99.0 99.00
2005 06 16 08 00 999 99.0 99.0  1.19 14.29  8.37 999 1018.8  11.3  10.9 999.0 99.0 99.00
2005 06 16 09 00 999 99.0 99.0  1.24 12.50  7.58 999 1018.9  11.3  10.4 999.0 99.0 99.00
2005 06 16 10 00 999 99.0 99.0  1.29 12.50  7.42 999 1019.4  11.2  10.3 999.0 99.0 99.00
2005 06 16 11 00 999 99.0 99.0  1.33 12.50  7.36 999 1019.5  11.1  10.6 999.0 99.0 99.00
2005 06 16 12 00 999 99.0 99.0  1.22 14.29  6.27 999 1019.5  11.0  10.9 999.0 99.0 99.00
2005 06 16 13 00 999 99.0 99.0  1.41 12.50  6.54 999 1019.5  11.0  10.6 999.0 99.0 99.00
2005 06 16 14 00 999 99.0 99.0  1.40 12.50  6.21 999 1019.6  11.0  10.5 999.0 99.0 99.00
2005 06 16 15 00 999 99.0 99.0  1.36 12.50  5.96 999 1019.6  11.0  10.9 999.0 99.0 99.00
2005 06 16 16 00 999 99.0 99.0  1.39 14.29  5.67 999 1019.6  11.0  10.9 999.0 99.0 99.00
2005 06 16 17 00 999 99.0 99.0  1.32 12.50  5.49 999 1019.6  11.0  10.6 999.0 99.0 99.00
2005 06 16 18 00 999 99.0 99.0  1.45 12.50  5.38 999 1019.7  11.0  10.6 999.0 99.0 99.00
2005 06 16 19 00 999 99.0 99.0  1.47 14.29  5.40 999 1020.2  11.3  10.7 999.0 99.0 99.00
2005 06 16 20 00 999 99.0 99.0  1.39 12.50  5.16 999 1020.3  11.3  10.9 999.0 99.0 99.00
2005 06 16 21 00 999 99.0 99.0  1.61  5.88  5.14 999 1020.3  11.4  10.9 999.0 99.0 99.00
2005 06 16 22 00 999 99.0 99.0  1.68 12.50  5.37 999 1020.4  11.3  10.9 999.0 99.0 99.00
2005 06 17 00 00 999 99.0 99.0  1.70  5.88  5.16 999 1020.5  11.4  11.0 999.0 99.0 99.00
2005 06 17 01 00 999 99.0 99.0  1.73  5.88  5.11 999 1020.5  11.4  11.0 999.0 99.0 99.00
2005 06 17 02 00 999 99.0 99.0  1.76  5.88  5.12 999 1020.6  11.4  11.0 999.0 99.0 99.00
2005 06 17 03 00 999 99.0 99.0  1.77  5.88  5.04 999 1020.3  11.4  11.0 999.0 99.0 99.00
2005 06 17 04 00 999 99.0 99.0  1.89  5.56  5.18 999 1020.3  11.4  11.0 999.0 99.0 99.00
2005 06 17 05 00 999 99.0 99.0  1.76  5.88  5.01 999 1020.3  11.4  11.0 999.0 99.0 99.00
2005 06 17 06 00 999 99.0 99.0  1.77  6.25  5.17 999 1020.4  11.3  11.0 999.0 99.0 99.00
2005 06 17 07 00 999 99.0 99.0  1.69  6.67  5.10 999 1021.0  11.1  11.0 999.0 99.0 99.00
2005 06 17 08 00 999 99.0 99.0  1.68  6.25  5.05 999 1021.0  11.0  10.9 999.0 99.0 99.00
2005 06 17 09 00 999 99.0 99.0  1.73  6.25  5.14 999 1021.0  11.0  10.9 999.0 99.0 99.00
2005 06 17 10 00 999 99.0 99.0  1.66  5.88  5.03 999 1021.2  11.0  10.6 999.0 99.0 99.00
2005 06 17 11 00 999 99.0 99.0  1.70  5.56  5.19 999 1021.5  10.9  10.6 999.0 99.0 99.00
2005 06 17 12 00 999 99.0 99.0  1.73  6.25  5.35 999 1021.8  10.9  10.6 999.0 99.0 99.00
2005 06 17 13 00 999 99.0 99.0  1.76  6.67  5.28 999 1021.4  10.6  10.5 999.0 99.0 99.00
2005 06 17 14 00 999 99.0 99.0  1.72  6.25  5.14 999 1021.1  10.7  10.5 999.0 99.0 99.00
2005 06 17 15 00 999 99.0 99.0  1.74  6.67  5.30 999 1021.1  10.6  10.5 999.0 99.0 99.00
2005 06 17 16 00 999 99.0 99.0  1.76  6.67  5.22 999 1021.3  10.6  10.5 999.0 99.0 99.00
2005 06 17 17 00 999 99.0 99.0  1.67  6.67  5.18 999 1021.7  10.6  10.5 999.0 99.0 99.00
2005 06 17 18 00 999 99.0 99.0  1.55  5.56  5.28 999 1021.9  10.9  10.5 999.0 99.0 99.00
2005 06 17 19 00 999 99.0 99.0  1.38  6.67  5.22 999 1021.8  11.0  10.6 999.0 99.0 99.00
2005 06 17 20 00 999 99.0 99.0  1.41  6.25  5.28 999 1021.8  11.0  10.6 999.0 99.0 99.00
2005 06 17 21 00 999 99.0 99.0  1.37  5.56  5.24 999 1021.8  11.0  10.6 999.0 99.0 99.00
2005 06 17 22 00 999 99.0 99.0  1.39  5.88  5.21 999 1021.9  11.0  10.6 999.0 99.0 99.00
2005 06 17 23 00 999 99.0 99.0  1.30  5.88  5.35 999 1021.8  11.0  10.6 999.0 99.0 99.00
2005 06 18 00 00 999 99.0 99.0  1.42 11.11  5.48 999 1021.2  11.0  10.9 999.0 99.0 99.00
2005 06 18 01 00 999 99.0 99.0  1.42 11.11  5.44 999 1021.0  11.0  10.9 999.0 99.0 99.00
2005 06 18 02 00 999 99.0 99.0  1.38  5.56  5.27 999 1020.5  11.0  10.9 999.0 99.0 99.00
2005 06 18 03 00 999 99.0 99.0  1.43  4.55  5.02 999 1019.6  10.9  10.6 999.0 99.0 99.00
2005 06 18 04 00 999 99.0 99.0  1.35 11.11  5.11 999 1019.4  10.9  10.6 999.0 99.0 99.00
2005 06 18 05 00 999 99.0 99.0  1.38 12.50  4.86 999 1018.8  10.9  10.6 999.0 99.0 99.00
2005 06 18 06 00 999 99.0 99.0  1.39 11.11  4.97 999 1018.0  10.9  10.9 999.0 99.0 99.00
2005 06 18 07 00 999 99.0 99.0  1.51  5.26  5.05 999 1017.6  10.9  10.9 999.0 99.0 99.00
2005 06 18 08 00 999 99.0 99.0  1.57  5.88  5.05 999 1017.2  10.6  10.7 999.0 99.0 99.00
2005 06 18 09 00 999 99.0 99.0  1.66  5.88  5.13 999 1016.4  10.6  10.8 999.0 99.0 99.00
2005 06 18 10 00 999 99.0 99.0  2.05  8.33  5.60 999 1015.7  10.5  10.6 999.0 99.0 99.00
2005 06 18 11 00 999 99.0 99.0  2.20  7.14  5.57 999 1014.9  10.6  10.6 999.0 99.0 99.00
2005 06 18 12 00 999 99.0 99.0  2.18  7.69  5.52 999 1014.4  10.9  10.6 999.0 99.0 99.00
2005 06 18 13 00 999 99.0 99.0  2.66  8.33  5.99 999 1014.0  10.9  10.6 999.0 99.0 99.00
2005 06 18 14 00 999 99.0 99.0  2.63  9.09  5.72 999 1013.3  10.8  10.6 999.0 99.0 99.00
2005 06 18 15 00 999 99.0 99.0  2.70  8.33  6.01 999 1012.7  10.9  10.6 999.0 99.0 99.00
2005 06 18 16 00 999 99.0 99.0  2.99  9.09  6.28 999 1012.3  11.0  10.6 999.0 99.0 99.00
2005 06 18 17 00 999 99.0 99.0  2.67 10.00  6.06 999 1012.2  11.0  10.6 999.0 99.0 99.00
2005 06 18 18 00 999 99.0 99.0  2.70  9.09  6.24 999 1012.4  11.0  10.6 999.0 99.0 99.00
2005 06 18 19 00 999 99.0 99.0  2.56 10.00  6.53 999 1012.1  11.0  10.6 999.0 99.0 99.00
2005 06 18 20 00 999 99.0 99.0  2.59 10.00  6.38 999 1012.5  10.9  10.6 999.0 99.0 99.00
2005 06 18 21 00 999 99.0 99.0  2.42  9.09  6.50 999 1012.7  10.9  10.6 999.0 99.0 99.00
2005 06 18 22 00 999 99.0 99.0  2.46  9.09  6.41 999 1013.3  11.0  10.6 999.0 99.0 99.00
2005 06 18 23 00 999 99.0 99.0  2.42  9.09  6.17 999 1013.5  10.8  10.6 999.0 99.0 99.00
2005 06 19 00 00 999 99.0 99.0  2.42  9.09  6.22 999 1014.4  10.5  10.6 999.0 99.0 99.00
2005 06 19 01 00 999 99.0 99.0  2.58  9.09  5.97 999 1014.8  10.9  10.6 999.0 99.0 99.00
2005 06 19 02 00 999 99.0 99.0  2.42  9.09  6.06 999 1014.9  11.1  10.6 999.0 99.0 99.00
2005 06 19 03 00 999 99.0 99.0  2.55  9.09  5.93 999 1015.3  11.0  10.6 999.0 99.0 99.00
2005 06 19 04 00 999 99.0 99.0  2.44  6.25  5.52 999 1015.5  11.0  10.6 999.0 99.0 99.00
2005 06 19 05 00 999 99.0 99.0  2.51  9.09  5.63 999 1015.6  10.6  10.6 999.0 99.0 99.00
2005 06 19 06 00 999 99.0 99.0  2.72  7.69  5.76 999 1015.8  10.5  10.6 999.0 99.0 99.00
2005 06 19 07 00 999 99.0 99.0  2.49  6.67  5.64 999 1016.3  10.5  10.6 999.0 99.0 99.00
2005 06 19 08 00 999 99.0 99.0  2.53  7.69  5.78 999 1016.5  10.5  10.6 999.0 99.0 99.00
2005 06 19 09 00 999 99.0 99.0  2.62  7.69  5.74 999 1016.6  10.3  10.6 999.0 99.0 99.00
2005 06 19 10 00 999 99.0 99.0  2.76  8.33  5.96 999 1017.1  10.5  10.6 999.0 99.0 99.00
2005 06 19 11 00 999 99.0 99.0  2.75  7.69  5.85 999 1017.1  10.3  10.6 999.0 99.0 99.00
2005 06 19 12 00 999 99.0 99.0  2.82  8.33  6.01 999 1017.1  10.5  10.6 999.0 99.0 99.00
2005 06 19 13 00 999 99.0 99.0  2.77  8.33  6.00 999 1017.2  10.3  10.6 999.0 99.0 99.00
2005 06 19 14 00 999 99.0 99.0  2.81  8.33  6.08 999 1017.3  10.2  10.6 999.0 99.0 99.00
2005 06 19 15 00 999 99.0 99.0  2.56  8.33  5.81 999 1017.6  10.2  10.6 999.0 99.0 99.00
2005 06 19 16 00 999 99.0 99.0  2.73  8.33  6.01 999 1017.8   9.8  10.6 999.0 99.0 99.00
2005 06 19 17 00 999 99.0 99.0  2.51  8.33  5.82 999 1017.8  10.2  10.6 999.0 99.0 99.00
2005 06 19 18 00 999 99.0 99.0  2.70  8.33  5.97 999 1017.6  10.2  10.6 999.0 99.0 99.00
2005 06 19 19 00 999 99.0 99.0  2.56  8.33  5.82 999 1017.8  10.2  10.6 999.0 99.0 99.00
2005 06 19 20 00 999 99.0 99.0  2.52  9.09  5.63 999 1017.9  10.5  10.6 999.0 99.0 99.00
2005 06 19 21 00 999 99.0 99.0  2.58  8.33  5.70 999 1018.3  10.6  10.6 999.0 99.0 99.00
2005 06 19 22 00 999 99.0 99.0  2.70  8.33  5.84 999 1018.8  10.6  10.6 999.0 99.0 99.00
2005 06 19 23 00 999 99.0 99.0  2.65  8.33  5.80 999 1018.9  10.9  10.6 999.0 99.0 99.00
2005 06 20 00 00 999 99.0 99.0  2.72  8.33  5.89 999 1019.4  10.9  10.6 999.0 99.0 99.00
2005 06 20 01 00 999 99.0 99.0  2.88  7.14  5.94 999 1019.5  10.9  10.6 999.0 99.0 99.00
2005 06 20 02 00 999 99.0 99.0  2.81  8.33  6.11 999 1019.6  10.9  10.7 999.0 99.0 99.00
2005 06 20 03 00 999 99.0 99.0  2.81  8.33  6.11 999 1019.7  10.6  10.6 999.0 99.0 99.00
2005 06 20 04 00 999 99.0 99.0  2.74  8.33  6.02 999 1019.8  10.6  10.6 999.0 99.0 99.00
2005 06 20 05 00 999 99.0 99.0  2.76  8.33  6.30 999 1019.8  10.5  10.6 999.0 99.0 99.00
2005 06 20 06 00 999 99.0 99.0  2.45  8.33  5.95 999 1019.7  10.5  10.6 999.0 99.0 99.00
2005 06 20 07 00 999 99.0 99.0  2.51  8.33  5.83 999 1020.3  10.5  10.6 999.0 99.0 99.00
2005 06 20 08 00 999 99.0 99.0  2.40  9.09  5.76 999 1020.4  10.3  10.6 999.0 99.0 99.00
2005 06 20 09 00 999 99.0 99.0  2.55  6.67  5.61 999 1020.4  10.2  10.6 999.0 99.0 99.00
2005 06 20 10 00 999 99.0 99.0  2.64  8.33  5.78 999 1020.4  10.2  10.6 999.0 99.0 99.00
2005 06 20 11 00 999 99.0 99.0  2.56  8.33  5.87 999 1020.4  10.2  10.6 999.0 99.0 99.00
2005 06 20 12 00 999 99.0 99.0  2.73  7.14  5.92 999 1020.2  10.2  10.6 999.0 99.0 99.00
2005 06 20 13 00 999 99.0 99.0  2.85  9.09  6.04 999 1020.3  10.3  10.6 999.0 99.0 99.00
2005 06 20 14 00 999 99.0 99.0  2.96  9.09  6.33 999 1020.5  10.2  10.6 999.0 99.0 99.00
2005 06 20 15 00 999 99.0 99.0  2.97  9.09  6.35 999 1020.6  10.3  10.6 999.0 99.0 99.00
2005 06 20 16 00 999 99.0 99.0  2.75  8.33  6.11 999 1020.8  10.2  10.6 999.0 99.0 99.00
2005 06 20 17 00 999 99.0 99.0  2.80  8.33  6.10 999 1020.8  10.2  10.6 999.0 99.0 99.00
2005 06 20 18 00 999 99.0 99.0  2.42  8.33  6.04 999 1020.9  10.2  10.6 999.0 99.0 99.00
2005 06 20 19 00 999 99.0 99.0  2.39  9.09  6.20 999 1020.9  10.2  10.6 999.0 99.0 99.00
2005 06 20 20 00 999 99.0 99.0  2.42  9.09  6.21 999 1021.0  10.3  10.6 999.0 99.0 99.00
2005 06 20 21 00 999 99.0 99.0  2.36  9.09  6.12 999 1021.0  10.5  10.6 999.0 99.0 99.00
2005 06 20 22 00 999 99.0 99.0  2.29  8.33  6.07 999 1021.1  10.5  10.6 999.0 99.0 99.00
2005 06 20 23 00 999 99.0 99.0  2.21  8.33  5.89 999 1021.1  10.5  10.6 999.0 99.0 99.00
2005 06 21 00 00 999 99.0 99.0  2.26  9.09  5.78 999 1021.2  10.5  10.6 999.0 99.0 99.00
2005 06 21 01 00 999 99.0 99.0  2.28  7.14  5.90 999 1021.1  10.5  10.7 999.0 99.0 99.00
2005 06 21 02 00 999 99.0 99.0  2.24  8.33  5.86 999 1021.1  10.6  10.9 999.0 99.0 99.00
2005 06 21 03 00 999 99.0 99.0  2.22  7.14  5.85 999 1021.1  10.6  10.9 999.0 99.0 99.00
2005 06 21 04 00 999 99.0 99.0  2.31  8.33  5.78 999 1021.0  10.5  10.9 999.0 99.0 99.00
2005 06 21 05 00 999 99.0 99.0  2.17  7.69  5.53 999 1021.0  10.5  10.9 999.0 99.0 99.00
2005 06 21 06 00 999 99.0 99.0  2.13  7.69  5.52 999 1020.9  10.3  10.9 999.0 99.0 99.00
2005 06 21 07 00 999 99.0 99.0  2.01  7.14  5.64 999 1020.8  10.2  10.7 999.0 99.0 99.00
2005 06 21 08 00 999 99.0 99.0  1.94  7.14  5.65 999 1020.5  10.2  10.6 999.0 99.0 99.00
2005 06 21 09 00 999 99.0 99.0  1.98  7.14  5.82 999 1020.4   9.9  10.6 999.0 99.0 99.00
2005 06 21 10 00 999 99.0 99.0  1.78  7.14  5.70 999 1020.3   9.8  10.6 999.0 99.0 99.00
2005 06 21 11 00 999 99.0 99.0  1.73  9.09  5.69 999 1020.3  10.1  10.6 999.0 99.0 99.00
2005 06 21 12 00 999 99.0 99.0  1.54  6.67  5.55 999 1020.3  10.2  10.6 999.0 99.0 99.00
2005 06 21 13 00 999 99.0 99.0  1.64  6.25  5.61 999 1020.4  10.2  10.6 999.0 99.0 99.00
2005 06 21 14 00 999 99.0 99.0  1.54  8.33  5.51 999 1020.2  10.0  10.6 999.0 99.0 99.00
2005 06 21 15 00 999 99.0 99.0  1.64  8.33  5.50 999 1019.7   9.8  10.6 999.0 99.0 99.00
2005 06 21 16 00 999 99.0 99.0  1.69  8.33  5.69 999 1019.6  10.2  10.6 999.0 99.0 99.00
2005 06 21 17 00 999 99.0 99.0  1.56  5.56  5.47 999 1019.4  10.2  10.6 999.0 99.0 99.00
2005 06 21 18 00 999 99.0 99.0  1.44  9.09  5.34 999 1019.4   9.8  10.6 999.0 99.0 99.00
2005 06 21 19 00 999 99.0 99.0  1.39  9.09  5.39 999 1018.9   9.5  10.6 999.0 99.0 99.00
2005 06 21 20 00 999 99.0 99.0  1.34  9.09  5.52 999 1018.7   9.7  10.6 999.0 99.0 99.00
2005 06 21 21 00 999 99.0 99.0  1.22  9.09  5.47 999 1018.0   9.7  10.6 999.0 99.0 99.00
2005 06 21 22 00 999 99.0 99.0  1.15  9.09  5.30 999 1017.8   9.6  10.8 999.0 99.0 99.00
2005 06 21 23 00 999 99.0 99.0  1.18 14.29  5.46 999 1017.4   9.5  10.9 999.0 99.0 99.00
2005 06 22 00 00 999 99.0 99.0  1.22  8.33  5.42 999 1017.1   9.4  10.8 999.0 99.0 99.00
2005 06 22 01 00 999 99.0 99.0  1.17  8.33  5.12 999 1016.5   9.5  10.8 999.0 99.0 99.00
2005 06 22 02 00 999 99.0 99.0  1.33  8.33  5.16 999 1016.1   9.7  10.8 999.0 99.0 99.00
2005 06 22 03 00 999 99.0 99.0  1.50  8.33  4.90 999 1015.6   9.5  10.7 999.0 99.0 99.00
2005 06 22 04 00 999 99.0 99.0  1.54  5.26  4.89 999 1015.0   9.4  10.6 999.0 99.0 99.00
2005 06 22 05 00 999 99.0 99.0  1.54  5.56  4.89 999 1014.2   9.5  10.6 999.0 99.0 99.00
2005 06 22 06 00 999 99.0 99.0  1.47  5.26  4.81 999 1013.7   9.7  10.6 999.0 99.0 99.00
2005 06 22 07 00 999 99.0 99.0  1.68  5.00  4.88 999 1013.3   9.8  10.6 999.0 99.0 99.00
2005 06 22 08 00 999 99.0 99.0  1.98  6.25  5.14 999 1012.6   9.7  10.6 999.0 99.0 99.00
2005 06 22 09 00 999 99.0 99.0  1.87  7.14  5.14 999 1012.5   9.7  10.6 999.0 99.0 99.00
2005 06 22 10 00 999 99.0 99.0  1.98  7.69  5.39 999 1011.8   9.7  10.6 999.0 99.0 99.00
2005 06 22 11 00 999 99.0 99.0  2.10  7.14  5.59 999 1011.1   9.8  10.6 999.0 99.0 99.00
2005 06 22 12 00 999 99.0 99.0  2.28  7.69  5.88 999 1010.9  10.1  10.6 999.0 99.0 99.00
2005 06 22 13 00 999 99.0 99.0  2.26  7.69  5.84 999 1010.3  10.2  10.6 999.0 99.0 99.00
2005 06 22 14 00 999 99.0 99.0  2.34  7.69  5.93 999 1010.2  10.2  10.6 999.0 99.0 99.00
2005 06 22 15 00 999 99.0 99.0  2.58  8.33  6.28 999 1009.7  10.2  10.6 999.0 99.0 99.00
2005 06 22 16 00 999 99.0 99.0  2.40  9.09  6.39 999 1009.5  10.2  10.6 999.0 99.0 99.00
2005 06 22 17 00 999 99.0 99.0  2.50 10.00  6.63 999 1009.4  10.2  10.6 999.0 99.0 99.00
2005 06 22 18 00 999 99.0 99.0  2.33 10.00  6.52 999 1009.3  10.2  10.6 999.0 99.0 99.00
2005 06 22 19 00 999 99.0 99.0  2.27 10.00  6.54 999 1009.4  10.2  10.6 999.0 99.0 99.00
2005 06 22 20 00 999 99.0 99.0  2.20 10.00  6.67 999 1008.8  10.3  10.6 999.0 99.0 99.00
2005 06 22 21 00 999 99.0 99.0  2.18  9.09  6.68 999 1008.8  10.3  10.6 999.0 99.0 99.00
2005 06 22 22 00 999 99.0 99.0  2.16  9.09  6.80 999 1009.2  10.5  10.6 999.0 99.0 99.00
2005 06 22 23 00 999 99.0 99.0  2.22  9.09  6.97 999 1009.2  10.5  10.9 999.0 99.0 99.00
2005 06 23 00 00 999 99.0 99.0  2.17  9.09  6.85 999 1009.3  10.6  11.0 999.0 99.0 99.00
2005 06 23 01 00 999 99.0 99.0  2.14  8.33  7.09 999 1009.5  10.6  11.0 999.0 99.0 99.00
2005 06 23 02 00 999 99.0 99.0  2.15  9.09  7.15 999 1009.4  10.6  11.0 999.0 99.0 99.00
2005 06 23 03 00 999 99.0 99.0  2.17  9.09  7.13 999 1009.8  10.6  11.0 999.0 99.0 99.00
2005 06 23 04 00 999 99.0 99.0  2.20  9.09  7.22 999 1009.8  10.6  11.0 999.0 99.0 99.00
2005 06 23 05 00 999 99.0 99.0  2.17  9.09  7.17 999 1009.8  10.6  11.0 999.0 99.0 99.00
2005 06 23 06 00 999 99.0 99.0  1.97  9.09  6.92 999 1010.0  10.6  10.9 999.0 99.0 99.00
2005 06 23 07 00 999 99.0 99.0  1.88  9.09  6.88 999 1010.1  10.6  10.9 999.0 99.0 99.00
2005 06 23 08 00 999 99.0 99.0  1.82  9.09  6.91 999 1010.2  10.6  10.9 999.0 99.0 99.00
2005 06 23 09 00 999 99.0 99.0  1.72  9.09  6.79 999 1010.3  10.6  10.9 999.0 99.0 99.00
2005 06 23 10 00 999 99.0 99.0  1.71  9.09  6.74 999 1010.9  10.6  10.9 999.0 99.0 99.00
2005 06 23 11 00 999 99.0 99.0  1.74  9.09  7.09 999 1011.1  10.6  10.9 999.0 99.0 99.00
2005 06 23 12 00 999 99.0 99.0  1.64  9.09  7.05 999 1011.4  10.6  10.9 999.0 99.0 99.00
2005 06 23 13 00 999 99.0 99.0  1.76  9.09  7.21 999 1011.6  10.6  10.9 999.0 99.0 99.00
2005 06 23 14 00 999 99.0 99.0  1.69  8.33  7.10 999 1011.8  10.2  10.9 999.0 99.0 99.00
2005 06 23 15 00 999 99.0 99.0  1.73  8.33  7.18 999 1012.4  10.3  10.9 999.0 99.0 99.00
2005 06 23 16 00 999 99.0 99.0  1.71  7.69  7.12 999 1012.7  10.2  10.9 999.0 99.0 99.00
2005 06 23 17 00 999 99.0 99.0  1.66  8.33  7.31 999 1012.8   9.9  10.9 999.0 99.0 99.00
2005 06 23 18 00 999 99.0 99.0  1.62  7.69  7.08 999 1013.3  10.2  10.9 999.0 99.0 99.00
2005 06 23 19 00 999 99.0 99.0  1.58  8.33  7.08 999 1013.5  10.5  11.0 999.0 99.0 99.00
2005 06 23 20 00 999 99.0 99.0  1.37  7.69  6.44 999 1013.9  10.6  11.0 999.0 99.0 99.00
2005 06 23 21 00 999 99.0 99.0  1.44  8.33  6.80 999 1014.2  10.9  11.3 999.0 99.0 99.00
2005 06 23 22 00 999 99.0 99.0  1.53 14.29  7.11 999 1014.7  11.0  11.3 999.0 99.0 99.00
2005 06 23 23 00 999 99.0 99.0  1.38  8.33  6.97 999 1014.8  11.4  11.4 999.0 99.0 99.00
2005 06 24 00 00 999 99.0 99.0  1.46  8.33  7.01 999 1014.9  11.7  11.4 999.0 99.0 99.00
2005 06 24 01 00 999 99.0 99.0  1.58  8.33  7.41 999 1015.5  11.8  11.4 999.0 99.0 99.00
2005 06 24 02 00 999 99.0 99.0  1.51  8.33  7.19 999 1015.7  12.0  11.7 999.0 99.0 99.00
2005 06 24 03 00 999 99.0 99.0  1.53  7.69  7.32 999 1015.8  12.1  11.7 999.0 99.0 99.00
2005 06 24 04 00 999 99.0 99.0  1.44  8.33  7.07 999 1016.0  12.1  11.7 999.0 99.0 99.00
2005 06 24 05 00 999 99.0 99.0  1.48  8.33  6.93 999 1015.9  11.8  11.7 999.0 99.0 99.00
2005 06 24 06 00 999 99.0 99.0  1.50  7.69  6.84 999 1016.3  11.7  11.7 999.0 99.0 99.00
2005 06 24 07 00 999 99.0 99.0  1.43  7.69  6.58 999 1016.6  11.4  11.4 999.0 99.0 99.00
2005 06 24 08 00 999 99.0 99.0  1.43  7.69  6.45 999 1016.6  11.3  11.4 999.0 99.0 99.00
2005 06 24 09 00 999 99.0 99.0  1.25  8.33  6.31 999 1017.2  11.3  11.4 999.0 99.0 99.00
2005 06 24 10 00 999 99.0 99.0  1.30  8.33  6.45 999 1017.2  11.0  11.4 999.0 99.0 99.00
2005 06 24 11 00 999 99.0 99.0  1.19  7.69  6.09 999 1017.2  11.0  11.4 999.0 99.0 99.00
2005 06 24 12 00 999 99.0 99.0  1.34  8.33  6.63 999 1017.1  11.0  11.3 999.0 99.0 99.00
